article id	author	year	title	journal/conference/collection	abstract	reference IDs	isDHQ
sparck2001	Sparck Jones, K.	2001	Automatic Language and Information Processing: Rethinking Evaluation	Natural Language Engineering			0
spasic2004	Spasic, I. | Ananiadou, S.	2004	Using Automatically Learnt Verb Selectional Preferences for Classification of Biomedical Terms	Journal of Biomedical Informatics			0
spellman2004	Spellman, Naomi | Knowlton, Jeff	2004	InterUrban				0
spencer1969	Spencer, Benjamin T.	1969	Sherwood Anderson: American Mythopoeist.	American Literature			0
spencer2001	Spencer, M. | Howe, C. J.	2001	Estimating Distances between Manuscripts Based on Copying Errors	Literary and Linguistic Computing			0
spencer2002	Spencer, M. | Wachtel, K. | Howe, C. J.	2002	The Greek Vorlage of the Syra Harclensis:A Comparative Study on Method in Exploring Textual Genealogy	TC: a Journal of Biblical Textual Criticism 7			0
spencer2004a	Spencer, M. | Davidson, E. A. | Barbrook, A. C. | Howe, C. J.	2004	Phylogenetics of Artiﬁcial Manuscripts	Journal of Theoretical Biology			0
spencer2004b	Spencer, M. | Wachtel, K. | Howe, C. J.	2004	Representing Multiple Pathways of Textual Flow in the Greek Manuscripts of the Letter of James Using Reduced Median Networks	Computers and the Humanities			0
spenceryyy_eff	Spencer, M. | Mooney, L. R. | Barbrook, A. C. | Bordalejo, B. | Howe, C. J. | Robinson, P.	n.d.	The Effects of Weighting Kinds of Variants	Studies in Stemmatology II			0
sperber1986	Sperber, D. | Wilson, D.	1986	La pertinence, Communication et cognition				0
sperber1992	Sperber, D. | Wilson, D.	1992	On verbal irony	Lingua			0
sperber1996	Sperber, D.	1996	Explaining culture: a naturalistic approach.				0
sperber2006	Sperber, Dan | Claidière, Nicholas	2006	Why Modeling Cultural Evolution Is Still Such a Challenge.	Biological Theory			0
sperber2007	Sperber, Dan	2007	Seedless Grapes: Nature and Culture.	Creations of the Mind: Theories of Artifacts and their Representations,			0
sperberg-mcqueen2000	Sperberg-McQueen, C.M. | Huitfeldt, C. | Renear, A.	n.d.	Meaning and interpretation of markup.	Markup Languages: Theory & Practice (Volume 2)			0
sperberg1995	Sperberg-McQueen, C.M. | Burnard, L.R.	1995	The Design of the TEI Encoding Scheme	Computers and the Humanities			0
sperberg2002a	Sperberg-McQueen, C. M. | Burnard, L.	2002	TEI P4: Guidelines for Electronic Text Encoding and Interchange				0
sperberg2002b	Sperberg-McQueen, C.M. | Burnard, L.	2002	Guidelines for text encoding and interchange				0
spertus1997	Spertus, E.	1997	Smokey: Automatic Recognition of Hostile Messages	Proceedings of the Eighth Annual Conference on Innovative Applications of Artificial Intelligence (IAAI-97)			0
spiliopoulou2004	Spiliopoulou, M.	2004	Coupling Information Extraction and Data Mining for Ontology Learning in Parmenides	RIAO 2004			0
spiller1972	Spiller, Robert	1972	Literary History of the United States				0
spiro2008	Spiro, L.	2008	Signs that Social Scholarship is Catching on in the Humanities				0
spiro2010	Spiro, Lisa	2010	Opening Up Digital Humanities Education.				0
spiro2012	Spiro, Lisa	2012	This is Why We Fight	Debates in the Digital Humanities			0
spitzer1962	Spitzer, Leo	1962	The Ode on a Grecian Urn,or Content vs. Metagrammar.	Essays on English and American Literature			0
spolsky2002	Spolsky, Joel	2002	The Law of Leaky Abstractions				0
spooren2004	Spooren, W.	2004	On the use of discourse data in language use research	Words in their places: A festschrift for J. Lachlan Mackenzie			0
sporton2009	Sporton, Gregory	2009	The e Prefix: e-Science, e-Art, and the New Creativity	Digital Humanities Quarterly			1
sproull1991	Sproull, Lee | Kiesler, Sara	1991	Connections: New Ways of Working in the Networked Organization				0
src2007	Swedish Research Council	2007	Samhällen och kulturer i förändring. Ämnesrådet för humaniora och samhällsvetenskaps underlag till Vetenskapsrådets forskningsstrategi 2009–2012	The Strategic Plan for the Swedish Research Council 2009-2012: Humanities and Social Sciences.			0
sshrc2010	Social Sciences and Humanities Research Council of Canada	2010	Funding Opportunities: Image, Text, Sound and Technology Research Grants.	Social Sciences and Humanities Research Council of Canada			0
stahl2006	Stahl, Gerry	2006	Group Cognition: Support for Building Collaborative Knowledge				0
staley2002	Staley, David J.	2002	Computers, Visualization, and History: How New Technology Will Transform Our Understanding of the Past				0
staley2003	Staley, D.J.	2003	The future of the book in the digital age.	Futurist			0
stallybrass2007	Stallybrass, Peter	2007	Against Thinking.	PMLA			0
stamatatos2001	Stamatatos, E. | Fakotakis, N. | Kokkinakis, G.	2001	Computer-based Authorship Attribution without Lexical Measures	Computers and the Humanities			0
stamatatos2009	Stamatatos, Efstathios	2009	A survey of modern authorship attribution methods.	Journal of the American Society for Information Science and Technology			0
stamou2002	Stamou, S. | Oflazer, K. | Pala, K. | Christoudoulakis, D. | Cristea, D. | Tufis, D. | Koeva, S. | Totkov, G. | Dutoit, D. | Grigoriadou, M.	2002	BALKANET A Multilingual Semantic Network for the Balkan Languages	Proceedings of the International Wordnet Conference			0
stanier1990	Stanier, Alan	1990	How accurate is Soundex matching	Computers in Genealogy			0
stanitsek2005	Stanitsek, Geog | Klien, Ellen	2005	Texts and Paratexts in Media	Critical Inquiry			0
stanley2005	Stanley, Sandra Kumamoto	2005	Teaching the Politics of Identity in a Post-Identity Age: Anna Deavere Smith's Twilight	MELUS: The Journal of the Society for the Study of the Multi-Ethnic Literature of the United States			0
starlander2002	Starlander, M. | Popescu-Belis, A.	2002	Corpus-Based Evaluation of a French Spelling and Grammar Checker	LREC-02			0
starn2005	Starn, Randolph	2005	A Historian’s Brief Guide to New Museum Studies.	The American Historical Review			0
starynkevitch1990	Starynkevitch, Dmitri	1990	The SEA CAB 500 Computer	Annals of the History of Computing			0
stauffer2007	Stauffer, Andrew	2007	Digital End of the Scholarly Edition	Proceedings of the Society for Textual Scholarship Conference			0
stauffer2011	Stauffer, Andrew M.	2011	The Troubled Future of the 19th-Century Book.	Chronicle of Higher Education			0
steedman2000a	Steedman, M.	2000	Information structure and the syntax-phonology interface	Linguistic Inquiry			0
steedman2000b	Steedman, M.	2000	The syntactic process				0
steedman2002	Steedman, Carolyn	2002	Dust: The Archive and Cultural History.				0
steen2007	Steen, Gerard J.	2007	Finding metaphor in discourse: Pragglejaz and beyond	Culture, Language and Representation			0
steensig2001	Steensig, J.	2001	Sprog i virkeligheden. Bidrag til en interaktionel lingvistik				0
stefans1999	Stefans, Brian Kim	n.d.	The Dreamlife of Letters				0
stefans2000	Stefan, Brian Kim	2000	The Dreamlife of Letters				0
stefans2005	Stefans, Brian Kim	2005	Privileging Language: The Text in Electronic Writing,	Electronic Book Review			0
stefans2011	Stefans, Brian Kim	2011	Comedies of Separation: Toward a Theory of the Ludic Book.	Journal of Electronic Publishing			0
steidl2005	Steidl, Stefan | Levit, Michael | Batliner, Anton | Noth, Elmar | Neimann, Heinrich	2005	“Of all things the measure is man.” Automatic classification of emotions and inter-labeler consistency	Proceedings of the International Conference on Acoustics, Speech, and Signal Processing (ICASSP 2005)			0
stein1974	Stein, Gertrude | Haas, Robert Bartlett	1974	How Writing is Written: Volume II of the Previously Uncollected Writings of Gertrude Stein				0
stein1974a	Stein, Gertrude	1974	My Last about Money.	How Writing is Written: Volume II of the Previously Uncollected Writings of Gertrude Stein			0
stein1984	Stein, Gertrude	1984	Wars I Have Seen				0
stein1988a	Stein, Gertrude	1988	Matisse.	Writings 1903-1932			0
stein1988b	Stein, Gertrude	1988	Picasso	Writings 1903-1932			0
stein1988c	Stein, Gertrude	1988	Portraits and Repetition.	Lectures in America			0
stein1990a	Stein, Gertrude	1990	Composition As Explanation	Selected Writings of Gertrude Stein			0
stein1990b	Stein, Gertrude	1990	What are Masterpieces and Why Are There So Few of Them?	The Gender of Modernism			0
stein2006	Stein, Sterling Stuart | Argamon, Shlomo | Frieder, Ophir	2006	The effect of OCR errors on stylistic text classification	The 29th annual international ACM SIGIR conference on Research and development in information retrieval			0
steiner1988	Steiner, E. | Winter-Thielen, J.	1988	On The Semantics of Focus Phenomena in EUROTRA	Proceedings of COLING			0
steiner1998	Steiner, George	1998	After Babel				0
steinhart2012	Steinhart, G.	2012	Prepared to Plan? A Snapshot of Researcher Readiness to Address Data Management Planning Requirements	Journal of eScience Librarianship			0
steininger2002	Steininger, S.	2002	Development of user-state conventions for the multimodal corpus in SmartKom	Proceedings of the workshop ‘Multimodal Resources and Multimodal Systems Evaluation’ 2002			0
steinlin2005	Steinlin, J. | Kahane, S. | Polguère, A.	2005	Compiling a “classical” explanatory combinatorial lexicographic description into a relational database	Proceedings of the Second International Conference on the Meaning Text Theory			0
stent2004	Stent, A. | Prasad, R. | Walker, M.	2004	Trainable Sentence Planning for Complex Information Presentation in Spoken Dialogue	Meeting of the Association for Computational Linguistics			0
stephens2005	Stephens, R. | Thumma, J.	2005	Faculty-Undergraduate Collaboration in Digital History at a Public Research University	History Teacher			0
stephens2009	Stephens, P.	2009	Self-Portrait in a Context Mirror: Pain and Quotation in the Conceptual Writing of Craig Dworkin.	Postmodern Culture			0
stephenson2000	Stephenson, Neal	2000	Snow Crash				0
sterling2007	Sterling, B.	2007	Dispatches From the Hyperlocal Future	Wired Magazine			0
stern1985	Stern, D.N.	1985	The interpersonal world of the infant: A view from psychoanalysis and developmental psychology				0
sterne2005	Sterne, Jonathan	2005	Digital Media and Disciplinarity	The Information Society			0
sterne2006	Sterne, Jonathan	2006	The Historiography of Cyberculture	Critical Cyberculture Studies			0
sternfeld2009	Sternfield, J.	2009	Bibliography of Archives and the Digital Humanities.	Zotero Group Library			0
sternglass1997	Sternglass, M. S.	1997	Time to Know Them: A Longitudinal Study of Writing and Learning at the College Level				0
stevens2000	Stevens, R. | Goble, C.A. | Bechhofer, S.	2000	Ontology-Based Knowledge Representation for Bioinformatics	Brief Bioinform			0
stevens2001	Stevens, Duncan	2001	The Player Character's Role in Game Design				0
stevens2005	Stevens, J.A.	2005	Interference effects demonstrate distinct roles for visual and motor imagery during the mental representation of human action	Cognition			0
stevenson1994	Stevenson, J.	1994	Getting to Grips.	Museums Journal			0
stevenson2004	Stevenson, M.	2004	Information Extraction from Single and Multiple Sentences	Proceedings of the Twentieth International Conference on Computational Linguistics			0
stevenson2005	Stevenson, M. | Greenwood, M.	2005	A Semantic Approach to IE Pattern Induction	Proceedings of the 43rd Annual Meeting of the Association for Computational Linguistics			0
stewart2006	Stewart, Garrett	2006	The Look of Reading: Book, Painting, Text				0
stewart2007	Stewart, Gordon | Crane, Gregory | Babeu, Alison	2007	A New Generation of Textual Corpora: Mining Corpora from Very Large Collections	Proceedings of the Seventh ACM/IEEE-CS Joint Conference on Digital Libraries			0
stiefelhagen2002	Stiefelhagen, Rainer | Yang, Jie | Waibel, Alex	2002	Modeling focus of attention for meeting indexing based on multiple cues	IEEE Transactions on Neural Networks			0
stiefelhagen2007	Stiefelhagen, Rainer | Bowers, Rachel | Rose, R. Travis | Bernardin, Keni | Michel, Martial | Garofolo, John	2007	The CLEAR 2007 Evaluation	Multimodal Technologies for Perception of Humans			0
stiegler1998	Stiegler, Bernard	1998	Technics and Time, 1: The Fault of Epimetheus				0
stiegler2002	Stiegler, Bernard	2002	Bernard Stiegler	Echographies of Television: Filmed Interviews.			0
stiegler2009	Stiegler, Bernard	2009	Technics and Time, 2: Disorientation				0
still1990	Still, J. | Worton, M.	1990	Introduction	Intertextuality: Theories and Practices			0
stiller1984	Stiller, G.	1984	Johann Sebastian Bach and Liturgical Life in Leipzig				0
stillinger1991	Stillinger, J.	1991	Multiple Authorship and the Question of Authority	Text: Transactions of the Society for Textual Scholarship			0
stockholm1998	Stockholm City Archives	1998	Söder i våra hjärtan - människor och miljöer i Stockholm 1870-1930				0
stodden2009	Stodden, V.	2009	The Legal Framework for Reproducible Scientific Research: Licensing and Copyright	Computing in Science and Engineering			0
stodle2007_22	Stødle, Daniel | Bjørndalen, John Markus | Anshus, Otto J.	2007	The 22 Megapixel Laptop	Proceedings of the 2007 workshop on Emerging Displays Technologies			0
stoliz2003	Stoliz, M.	2003	New Philology and New Phylogeny: Aspects of a Critical Electronic Edition of Wolfram’s Parzival	Literary and Linguistic Computing			0
stone1982	Stone, S.	1982	Humanities Scholars: Information Needs and Uses	Journal of Documentation			0
stone2004a	Stone, M.	2004	Linguistic Inquiry	ACM Trans. Graphics			0
stone2004b	Stone, M.	2004	Speaking with hands: Creating animated conversational characters from recordings of human performance	ACM Trans. Graphics			0
stone2005	Stone, Allucquére Rosanne	2005	ACTLab Pedagogy- On being trans, and under the radar: Tales from the ACTLab	ACTLab			0
stoppard1997	Stoppard, Tom	1997	The Invention of Love				0
stott1973	Stott, William	1973	Documentary Expression and Thirties America				0
stouck1969	Stouck, David	1969	Winesburg, Ohio and the Failure of Art.	Twentieth Century Literature			0
stoyanov2008	Stoyanov, Veselin | Cardie, Claire	2008	Annotating Topics of Opinions	Proceedings of the 6th International Conference on Language Resources and Evaluation (LREC 2008)			0
strain2003	Strain, E. | VanHoosier-Carey, G.	2003	Eloquent Interfaces: Humanities-Based Analysis in the Age of Hypermedia,	Eloquent Images: Word and Image in the Age of New Media			0
strain2004	Strain, E. | VanHoosier-Carey, G.	2004	Griffith In Context: A Multimedia Exploration of D. W. Griffith’s The Birth of a Nation				0
strange2010	Strange, Carolyn	2010	The Unwritten Law of Executive Justice: Pardoning Patricide in Reconstruction-Era New York	Law and History Review			0
strapparava2008	Strapparava, Carlo | Mihalcea, Rada	2008	Learning to Identify Emotions in Texts	The 2008 ACM symposium on Applied computing			0
strassel2003a	Strassel, S. | Miller, D. | Walker, K. | Cieri, C.	2003	Shared resources for robust speech-to-text technology	Proceedings EUROSPEECH 2003			0
strassel2003b	Strassel, S. | Maxwell, M. | Cieri, C.	2003	Linguistic resource creation for research and technology development: A recent experiment	ACM Transactions on Asian Language Information Processing			0
strate2006	Strate, Lance	2006	Echoes and Reflections: On Media Ecology as a Field of Study				0
strickland2002	Strickland, Stephanie	n.d.	Vniverse				0
stringer1999	Stringer, Gary	1999	An Introduction to the Donne Variorum and the John Donne Society	Anglistik			0
striphas2009	Striphas, T.	2009	The Late Age of Print: Everyday Book Culture from Consumerism to Control				0
striphas2010	Striphas, T.	2010	Algorithmic Culture.				0
striphas2010a	Striphas, T.	2010	The Abuses of Literacy: Amazon Kindle and the Right to Read.	Communication and Critical/Cultural Studies			0
striphas2010b	Striphas, T.	2010	Kindle: The New Book Mobile or, the Labor of Reading in an Age of Ubiquitous Bookselling.	Differences & Repetitions.			0
striphas2011	Striphas, T.	2011	Algorithmic Literacies.	The Late Age of Print			0
stubbs1996	Stubbs, M.	1996	Text and Corpus Analysis: Computer-Assisted Studies of Language and Culture				0
stubenrauch2003	Stubenrauch, Robert | Kappe, Frank | Andrews, Keith	2003	Large Hypermedia Systems: The End of the Authoring Era	Educational Multimedia and Hypermedia Annual			0
studier1988	Studier, J. A. | Keppler, K. J.	1988	A Note on the Neighbor-Joining Algorithm of Saitou and Nei	Molecular Biology and Evolution			0
stump2001	Stump, Gregory	2001	Inflectional Morphology: A Theory of Paradigm Structure				0
sturken2004	Sturken, Marita | Thomas, Douglas	2004	Introduction: Technological Visions and the Rhetoric of the New.	Technological Visions: The Hopes and Fears that Shape New Technologies			0
sturt2005	Sturt, P. | Lombardo, V.	2005	Processing coordinated structures: Incrementality and connectedness	Cognitive Science			0
stuss2001	Stuss, D.T. | Gallup, G. | Alexander, M.	2001	The Frontal Lobes are Necessary for ‘Theory of Mind'	Brain			0
stutton1998	Stutton, R.S. | Barto, A.G.	1998	Reinforcement Learning				0
su2011	Su, John	2011	Amitav Ghosh and the Aesthetic Turn in Postcolonial Studies.	Journal of Modern Literature			0
suarez2008	Suarez, Daniel	2008	Daemon				0
suarez2008b	Suarez, Daniel	2008	Bot-Mediated Reality,				0
suarez2010	Suarez, Daniel	2010	Freedom				0
subasic2001	Subasic, P. | Huettner, A.	2001	Affect Analysis of Text Using Fuzzy Semantic Typing	IEEE Transactions on Fuzzy Systems			0
suda2010	Finkel, R. | Hutton, W. | Rourke, P. | Vandiver, E.	n.d.	Sua On Line				0
sudprasert2003	Sudprasert, Sutee | Kawtrakul, Asanee	2003	Thai word segmentation based on global and local unsupervised learning	Proceedings of The National Computer Science and Engineering Conference 2003			0
suinn1993	Suinn, R.	1993	Imagery	Handbook of research on sport psychology			0
summit2005	Summit on Digital Tools for the Humanities (September 28-30, 2005)	2006	Report on Summit Accomplishments				0
summit2006	Summit on Digital Tools for the Humanities	2005	A Report on the Summit on Digital Tools	Summit on Digital Tools for the Humanities			0
sundheim1991	Sundheim, B.	1991	Overview of the Third Message Understanding Evaluation and Conference	Proceedings of the Third Message Understanding Conference			0
sundheim2006	Sundheim, B.M. | Mardis, S. | Burger, J.	2006	Gazetter linkage to WordNet	3rd Global WordNet Conference			0
surdeanu2008	Surdeanu, Mihai | Morante, Roser | Marquez, Lluis	2008	Analysis of Joint Inference Strategies for the Semantic Role Labeling of Spanish and Catalan	Proceedings of the International Conference on Intelligent Text Processing and Computational Linguistics (CICLing 2008)			0
sutherland1993	Sutherland, K.	1993	Challenging Assumptions: Women Writers and New Technology	The Politics of the Electronic Text			0
sutherland1997	Sutherland, Kathryn	1997	Electronic Text: Investigations in Method and Theory				0
sutton1998	Sutton, R. | Barto, A.	1998	Reinforcement learning: An introduction				0
suvin1972	Suvin, Darko	1972	On the Poetics of the Science Fiction Genre.	College English			0
suzuki2009	Suzuki, Takafumi	2009	Extracting speaker-specific functional expressions from political speeches using random forests in order to investigate speakers' political styles.	Journal of the American Society for Information Science and Technology			0
suzuki2012	Suzuki, Takafumi | Kawamura, Shuntaro | Aizawa, Akiko	2012	Stylistic analysis of text submission to Japanese Q&A communities.	Journal of Quantitative Linguistics			0
svenonius2000	Svenonius, Elaine	2000	The Intellectual Foundation of Information Organization				0
svensen1993	Svensen, Bo	1993	Practical lexicography: Principles and methods of dictionary-making				0
svensson1998	Svensson, Patrik	1998	Number and Countability in English Nouns				0
svensson2003	Svensson, Patrick	2003	Virtual worlds as arenas for language learning	Language Learning Online: Towards best practice			0
svensson2008	Svensson, Patrik	2008	Språkutbildning i en digital värld: informationsteknik, kommunikation och lärande				0
svensson2009	Svensson, Patrik	2009	Humanities Computing as Digital Humanities	Digital Humanities Quarterly			1
svensson2010	Svensson, Patrik	2010	The Landscape of Digital Humanities	Digital Humanities Quarterly			1
svensson2011a	Svensson, Patrik	2011	From Optical Fiber to Conceptual Cyberinfrastructure.	Digital Humanities Quarterly			1
svensson2011b	Svensson, Patrik	2011	The digital humanities as a humanities project.	Arts and Humanities in Higher Education			0
svensson2012a	Svensson, Patrik	2012	Beyond the Big Tent	Debates in the Digital Humanities			0
svensson2012b	Svensson, Patrik	2012	Envisioning the Digital Humanities	Digital Humanities Quarterly			1
swade1998	Swade, Doron	1998	Preserving Software in an Object-Centred Culture.	History and Electronic Artefacts			0
swan2008	Swan, A. | Brown, S.	2008	The Skills, Role and Career Structure of Data Scientists and Curators: An Assessment of Current Practices and Future Needs ,				0
swanson1986	Swanson, Don R	1986	Fish Oil, Raynaud's Syndrome, and Undiscovered Public Knowledge	Perspectives in Biology and Medicine			0
swaty2011	Swaty, Esther Marie	2011	50 Years later this book has stood the test of time for a reason!	Post on Amazon.com Customer Reviews of Fahrenheit 451			0
swerts1998	Swerts, Marc	1998	Filled pauses as markers of discourse structure	Journal of Pragmatics			0
swier2004	Swier, R. | Stevenson, S.	2004	Unsupervised semantic role labelling	Proceedings of the 2004 Conference on Empirical Methods in Natural Language Processing			0
swift2005	Swift, M.	2005	Towards automatic verb acquisition from VerbNet for spoken dialog processing	Proceedings of Interdisciplinary Workshop on the Identification and Representation of Verb Features and Verb Classes			0
swift1726	Swift, Jonathan	1726	Horace, Book I, Ode 14				0
swol2003	van Swol, L.	2003	The effects of nonverbal mirroring on perceived persuasiveness, agreement with an imitator, and reciprocity in a group discussion	Communication Research			0
swystun2011	Swystun, Jeffrey	2011	Fun Product Placement.	Post on Amazon.com Customer Reviews of Ur			0
syme1995	Syme, R.	1995	Anatolica: Studies in Strabo				0
system2012	Association for Computers and the Humanities	2011	Best DH Project Management System?	Digital Humanities Questions & Answers			0
szalay2000	Szalay, Michael	2000	New Deal Modernism				0
szalay2008	Szalay, A.	2008	Jim Gray, Astronmer	Communications of the ACM			0
szpektor2007	Szpektor, I.	2007	Cross lingual and semantic retrieval for cultural heritage appreciation	Proceedings of the ACL-2007 workshop on language technology for cultural heritage data			0
szulborski2005	Szulborski, David	2005	This is Not a Game: A Guide to Alternate Reality Gaming.				0
szyperskiyyy_com	Szyperski, C | Gruntz, D.	n.d.	Component Software - Beyond Object-Oriented Programming				0
TILE2011	MITH	2011	Tile: text-image linking environment				0
TOGAF2006	The Open Group	n.d.	The Open Group Architecture Framework Version 8.1.1				0
Tennison2011	Tennison, Jenu	2011	What Do URIs Mean Anyway?	Jeni’s Musings.			0
tabbi2003	Tabbi, J.	2003	Cognitive Fictions				0
tabbi2007	Tabbi, Joseph	2007	Toward a Semantic Literary Web: Setting a Direction for the Electronic Literature Organization's Directory	Electronic Literature Organization			0
tabbi2009	Tabbi, J.	2009	On Reading 300 Works of Electronic Literature: Preliminary Reflections,	On the Human: A Project of the National Humanities Center			0
tabbi2011	Tabbi, Joseph	2012	Cognition Against Narrative: Six Essays on Contemporary Cognitive Fiction	Electronic Book Review			0
tablan2002	Tablan, Valentin | Ursu, Cristian | Bontcheva, Kalina | Cunningham, Hamish | Maynard, Diana | Hamza, Oana | Leisher, Mark	2002	A Unicode-based Environment for Creation and Use of Language Resources	Proceedings of the 3rd International Conference on Language Resources and Evaluation (LREC 2002)			0
tagliamonte2005	Tagliamonte, Sali	2005	So who? Like how? Just what?: Discourse markers in the conversations of Young Canadians	Journal of Pragmatics			0
takahashi2002	Takahashi, Toshiyuki | Soonsang, Hong | Taura, Kenjiro | Yonezawa, Akinori	2002	World Wide Web Crawler	Poster proceedings of the 11th International World Wide Web Conference			0
takats2013	Takats, Sean	2013	A Digital Humanities Tenure Case, Part 2: Letters and Committees	The Quintessence of Ham.			0
takeuchi2006	Takeuchi, Koichi | Inui, Kentaro | Fujita, Atsushi	2006	Description of syntactic and semantic characteristics of Japanese verbs based on lexical conceptual structure	Lexicon Forum			0
talbert1992	Talbert, R.	1992	Mapping the classical world: major atlases and map series 1872-1990	Journal of Roman Archaeology			0
tam1997a	Tam, Jim C.	1997	Design and Evaluation of Web-Based Dynamic Hypertexts	University of Toronto			0
tam1997b	Tam, Jim C.	1997	Dynamic Hypertext Benefits Novices in Question Answering.	The Human Factors and Ergonomics Society 41st Annual Meeting			0
tames2013	Tames, Ismee	2013	Doorn in het vlees. Foute Nederlanders in de jaren vijftig en zestig				0
tamu	Texas A&M University	n.d.	Texas Center for Digital Humanities and New Media.				0
tanaka1996	Tanaka, Kumiko | Iwasaki, Hideya	1996	Extraction of lexical translations from non-aligned corpora	Proceedings of the 16th International Conference on Computational linguistics			0
tanaka1998	Tanaka, Kumiji | Umemura, Kyoji | Iwasaki, H.	1998	Construction of a bilingual dictionary intermediated by a third language	Transactions of the Information Processing Society of Japan			0
tanaka2005	Tanaka, T.	2005	High precision treebanking – Blazing useful trees using POS information	ACL-2005			0
tanaka2006	Tanaka, T. | Bond, F. | Fujita, S.	2006	The Hinoki sensebank – A Large-scale word sense tagged corpus of Japanese	Proceedings of the Workshop on Frontiers in Linguistically Annotated Corpora 2006			0
tanaka2007	Tanaka, Takaaki | Bond, Francis | Baldwin, Timothy | Fujita, Sanae | Hashimoto, Chikara	2007	Word sense disambiguation incorporating lexical and structural semantic information	Proceedings of the 2007 Joint Conference on Empirical Methods in Natural Language Processing and Computational Natural Language Learning (EMNLP-CoNLL 2007)			0
tanenbaum2009	Tanenbaum, Karen | Tananbaum, Joshua	2009	Commitment to Meaning: A Reframing of Agency in Games.	Digital Arts and Culture Conference 2009: After Media: Embodiment and Context			0
tannen1994	Tannen, Deborah	1994	Gender and Discourse				0
tanner1846	Tanner, Henry S.	1846	The Traveller’s Guide or Map of the Roads, Canals, and Rail Roads of the United States.				0
tanner2009	Tanner, Simon | Muñoz, Trevor | Ros, Pich Hemy	2009	Measuring Mass Text Digitization Quality and Usefulness	D-Lib Magazine 			0
tanselle1989	Thomas, Tanselle G.	1989	A Rationale of Textual Criticism.				0
tao2004	Tao, Tao | Zhai, Chen Xiang	2004	A Mixture Clustering Model for Pseudo Feedback in Information Retrieval	Classification, Clustering, and Data Mining Applications			0
tapscott2008	Tapscott, Don	2008	Grown Up Digital: How the Net Generation is Changing Your World				0
tarrantyyy_edi	Tarrant, R.J.	n.d.	The Editing of Classical Latin Literature	Scholarly Editing			0
taskforce2009	Repository Task Force	2009	The Research Library's Role in Digital Repository Services: The Final Report of the ARL Digital Repository Issues Task Force,				0
tate1957	Tate, Allen	1957	The New Provincialism: With an Epilogue on the Southern Novel	The Man of Letters in the Modern World: Selected Essays, 1928-1955. London: Thames and Hudson,			0
tateishi2004	Tateishi, Y. | Ohta, T. | Tsujii, J.	2004	Annotation of Predicate-Argument Structure on Molecular Biology Text	Proceedings of the Workshop on Beyond Shallow Analyses IJCNLP-04			0
tatman1990	Tatman, J.A. | Schachter, R.D.	1990	Dynamic programming and influence diagrams	EEE transactions on Systems, Man and Cybernetics			0
tatu2005	Tatu, Marta | Moldovan, Dan	2005	A semantic approach to recognizing textual entailment	HLT 05: Proceedings of the Conference on Human Language Technology and Empirical Methods in Natural Language Processing			0
tatum2011	Tatum, C.	2011	Augmenting WordPress for Enhanced Publication	Digital Scholarship			0
tauson2004	Tauson, O. | Chen, L.	2004	Biological Nomenclatures: A Source of Lexical Knowledge and Ambiguities	Proceedings of PSB			0
taylor1989	Taylor, John R.	1989	Linguistic categorization: Prototypes in linguistic theory				0
taylor2001	Taylor, P. | Black, A. | Caley, R.	2001	Heterogeneous relation graphs as a formalism for representing linguistic information	Speech Communication			0
taylor2005	Taylor, A.G.	2005	The Organization of Information				0
tchizmarova2005	Tchizmarova, Ivelina K.	2005	Hedging functions of the Bulgarian discourse marker xajde	Journal of Pragmatics			0
tedeschi1997	Tedeschi, Anne	1997	Book Displays: A Library Exhibits Handbook				0
tedlock2000	Tedlock, Dennis	2000	Towards a Poetics of Polyphony and Translatability	A Book of the Book			0
tedyyy_aut	Ted, Briscoe | Carroll, John	n.d.	Automatic extraction of subcategorization from Corpora	Proceedings of the 5th ACL Conference on Applied Natural Conference Processing			0
tei.ch23.2010	TEI Consortium	2010	Using the TEI	TEI P5: Guidelines for Electronic Text Encoding and Interchange			0
tei2004	TEI, C.M. | Burnard, L.	2004	TEI P4: Guidelines for Electronic Text Encoding and Interchange, XML-compatible edition				0
tei2010	TEI Consortium	2010	TEI P5: Guidelines for Electronic Text Encoding and Interchange				0
tei2011	The Text Encoding Initiative	2011	The Text Encoding Initiative Guidelines for Electronic Text Encoding and Interchange.				0
teiconsortium2.6.0	TEI Consortium	2014	TEI: P5 Guidelines				0
tekalp2000	Tekalp, A. Murat | Ostermann, Jorn	2000	Face and 2-D Mesh animation in MPEG-4	Signal Processing: Image Communication			0
tenbosch2011	ten Bosch, Marc	2011	Miegakure: A Puzzle-Platformer in Four Dimensions.				0
tennison2009	Tennison, J. | Piez, W. | Cowan, J. | Palmer, M.	n.d.	The LMNL Wiki				0
tenopir2004	Tenopir, Carol	2004	Is Google the Competition?	Library Journal			0
terras2006	Terras, Melissa	2006	Disciplined: Using Educational Studies to Analyse 'Humanities Computing'	Literary and Linguistic Computing			0
terras2007	Terras, Melissa	2007	DHQ in the Public Eye	Digital Humanities Quarterly			1
terras2009	Terras, Melissa M.	2009	The Potential and Problems in using High Performance Computing in the Arts and Humanities: The Researching e-Science Analysis of Census Holding (ReACH) Project	Digital Humanities Quarterly			1
terras2009a	Terras, Melissa	2009	Making a Difference	Humanities Discussion Group			0
